f00011,f00012,f1434506,f1322610,f1322606,f1332110,f1332106,f1476310,f1416806,f0679510,f0679506
45,035,55034,51132,50485,11.7,10,22.3,20.2,9,5.2
45,037,42834,41501,39780,20.6,18,22.6,21.7,9.8,7.7
45,039,32022,32261,33058,23.4,21.4,22.4,19.5,13.5,8.8
45,041,40487,38914,38417,21.7,17.3,23,18.5,11.5,7.3
45,043,42666,38340,42117,20.3,17.7,25.9,25.3,12.2,7.5
45,045,46830,45666,42276,15.4,13.4,24.7,22.9,9.3,5.4
45,047,38797,35619,38430,22.1,16.1,27.4,21.5,12,8.1
45,049,34846,33367,31981,23.7,23.4,26.1,18.1,14.2,7.4
45,051,43142,40697,40723,19.5,16,30,29.1,12.2,5.4
45,053,37393,35533,34618,25.9,22.4,36.4,31.8,10.1,5.1
45,055,44064,42174,43579,18.3,13.8,23.8,21.7,10.5,6.3
45,057,38959,38312,37321,19.7,16.5,25.3,20.9,15.9,9.1
45,059,37529,36345,36103,19.5,18.4,24.6,18.7,11.7,6.9
45,061,23378,29756,27354,27.1,28.2,27.9,25.1,13.8,9.7
45,063,52205,51523,50099,12.9,11.4,22,20.5,8.2,4.7
45,065,35858,34963,34118,21,22.2,20.8,20.4,15.4,11.1
45,067,30629,27917,27774,29.5,27.8,26.6,20.3,20.6,12.2
45,069,27688,28630,28197,33.1,25.1,26.7,16,19.6,11.1
45,071,41815,39054,38300,19,15.5,27.3,25.7,10.6,6.6
45,073,42266,42671,40761,13.6,13.9,25.2,25,11.9,9
45,075,32849,32699,31493,26.7,27.2,26.2,20.3,15.2,9.5
45,077,41898,40110,40770,17,12.9,23.7,25.7,10,6.2
45,079,47922,45944,45236,17,14,20.3,19.2,9.7,5.8
45,081,40508,39570,38742,19.3,16.8,30,29.3,9.3,6.2
45,083,42680,41888,40237,17.2,13.1,26.4,22.9,11.5,6.7
45,085,39137,36554,35866,20.9,19.2,24.2,18.4,12.1,7.9
45,087,33470,34125,32803,18.7,19,21.8,17.6,18.8,10.9
45,089,24191,28083,26672,32.2,31,27.8,19.9,14.4,9.9
45,091,51925,51403,46561,13.1,11.6,22.6,20.4,15.5,6.4
46,003,45230,43934,36422,11.7,11.8,21.9,26.6,3.9,3.6
46,005,40716,39504,37761,14.6,13,16.9,14.4,4.1,3.1
46,007,32841,31183,30585,34.2,35.3,28.4,19.6,6.1,5.1
46,009,41107,41580,35158,17.2,14.8,17.3,20.9,5.1,4.1
46,011,45134,48290,41251,17.2,13.5,15.2,19.5,4.4,2.5
46,013,45615,47803,43544,10.3,10.1,13.3,12.9,3.8,2.7
46,015,48277,42604,37348,14.2,16.1,19.2,22.9,3.5,2.9
46,017,27926,20577,16986,39,42.8,26.7,15.8,15.5,14.8
46,019,39041,38767,34183,15.3,13.4,19.9,21.5,4.9,2.9
46,021,42833,38767,32797,12,12.4,17.2,24.7,4.6,3.2
46,023,35808,35122,31361,25.7,24.5,23.2,24.3,4.9,3.7
46,025,43894,42413,36624,14.6,13.8,20,19.9,5.4,4.1
46,027,37198,40492,33188,19.7,19.7,18.2,24.8,4.3,3
46,029,43275,44999,41976,11.1,11.6,14.7,14.2,5,3
46,031,30877,27233,24967,40.9,34.8,27.7,22.9,7.3,6.5
46,033,46743,46565,42930,11.2,10.8,15.3,21.7,4.8,3.1
46,035,41867,40972,40495,14.8,12.3,17.4,14.4,4.3,3.1
46,037,36818,37186,33112,17,14.3,22.3,25.9,7.2,5.3
46,039,47000,45772,40498,9.4,9.4,18.5,19.8,6.3,3.8
46,041,33255,31374,28200,32,30.5,30.9,23.6,12.4,10.1
46,043,42794,42472,34091,14.2,13.4,19.4,24,4.3,2.8
46,045,47026,48588,39611,11.6,12,16.8,24,3.7,2.9
46,047,35833,36993,34486,16.7,16.1,18.2,16.4,5.4,3.6
46,049,38203,42633,35749,14.2,13.6,19.2,21.9,4,3.2
46,051,42625,45436,38680,11.4,10.4,16.3,14.6,5.2,3.7
46,053,33940,31962,27571,24.4,20.1,23.3,30.7,4.1,3.6
46,055,46281,38900,35650,13.4,12.2,21.4,23.1,3.3,2.8
46,057,44439,49091,40659,10.8,11.5,17.6,19,5.3,3.3
46,059,45895,43683,37913,11.1,10.3,17,22.6,3.3,2.8
46,061,46556,53987,45028,10.2,10.2,17.6,21.3,5.4,3
46,063,34792,37407,31434,17.6,14.6,27.1,29.1,3.4,3
46,065,53501,54989,50906,10.4,9.3,14.6,14,3.5,2.6
46,067,39310,41592,35124,12.3,12,17.3,21.2,4.1,3.5
46,069,41196,38926,36880,13.8,11.2,19.9,20.1,4,3.8
46,071,36354,30499,26448,32.9,32.8,29.8,24,7,5.9
46,073,40607,37924,34930,15.7,14.9,18,20.1,3.1,3
46,075,49464,38019,31963,15.5,15,25.8,31.7,2.7,2.5
46,077,44948,47775,37165,9.8,10.4,15.6,18.7,5.3,3.4
46,079,45606,46388,41562,11.6,10.1,14.3,14,5.4,3.2
46,081,42356,45424,35911,14,15.7,17.2,17,4.7,2.9
46,083,67365,74100,64182,4.9,4,10.3,11.2,4.2,2.5
46,085,36323,39774,31130,21.9,22.7,28.2,25.7,6.1,4.7
46,087,42022,44915,39384,9.7,9.9,15.9,18.5,5.4,3.1
46,089,31923,35675,27833,17.8,16.6,22.6,28.8,5.2,4.4
46,091,41023,40437,36018,14.2,11.9,21.1,22.8,6.5,4.5
46,093,46180,48120,45739,10.6,9.8,16.6,15,5.7,3.3
46,095,34055,30003,25992,33.5,32.5,25.2,19.2,6.1,4.9
46,097,43958,45947,35451,13,10.8,16.1,22.1,5.7,4
46,099,51799,49954,49708,11.7,9.3,14.6,10.9,5.3,2.8
46,101,52354,47162,45899,11.2,8.8,17.7,18.8,7.3,4.2
46,103,46849,45999,43442,15.2,15.2,18,15.1,5.2,3.1
46,105,33361,31033,32200,17.3,16.9,26.2,29.5,4.2,3.2
46,107,42422,44502,35662,11.7,11.4,15.3,20.9,4.8,3.2
46,109,37708,39057,32435,20.4,20.9,22.6,20.4,5.9,4.5
46,111,44732,43361,37953,14.5,13.8,22.7,21.2,4,3
46,113,24392,27307,25358,47.3,42.6,23.1,13.5,12.5,8.9
46,115,45000,44272,36226,12.6,15.8,14,13.6,3.9,3.4
46,117,51875,50944,46908,10.1,8.7,18.2,15.9,3.5,2.5
46,119,48958,48026,40709,9,9.2,16.5,21.9,3,2.5
46,121,25196,26393,23544,49.1,43.6,21.8,13.9,7.1,5.9
46,123,40221,36390,33763,21.3,17.7,22.8,19.5,4.1,3.3
46,125,48068,47912,41969,10.9,8.6,15.1,17.2,4.9,3.1
46,127,59889,65142,54738,7,6.4,9.4,10.7,5.5,3.5
46,129,39517,37506,32309,16.3,17.9,18.7,19.1,6.1,4.2
46,135,47124,45297,40055,12.3,12.8,15.1,12.9,5.1,3
46,137,27578,25669,22519,50.1,48.5,28.4,17.4,5.8,6.5
47,001,44650,45917,41444,16.2,14.3,17.5,15.8,9,4.7
47,003,38550,39057,39981,23.5,18.2,28.1,24.7,11.5,5.2
47,005,33953,32346,31915,19.9,19.1,21.9,17.7,12.6,7.2
47,007,29729,33366,32209,22.4,23,23.4,20,12.8,6.5
47,009,47322,41736,43457,14,12.9,18.6,16.7,8.4,4.3
47,011,40032,38558,38336,19.1,15.9,21.3,18.7,9.2,5
47,013,30686,31699,28988,24.3,24.4,20.8,13.3,12.1,6.1
47,015,38733,36246,38739,16.7,15.2,22.1,20.6,9.5,5
47,017,36160,34566,34824,20.3,18.3,20.2,17.3,14.6,6.3
47,019,31173,31145,31169,26,22.7,22.1,15.7,10.1,5
47,021,52585,51106,50789,12.2,10.6,19.9,16.5,9.1,4
47,023,39915,39492,39229,19.1,14.6,21,17.6,10.2,5.4
47,025,31353,29227,29865,25.1,19.8,19.6,13.8,11.2,5.4
47,027,32106,28014,27693,22.9,21.1,23.1,20.1,12,10.9
47,029,28809,28832,29049,31.9,24.1,22.5,15.4,13.2,7.3
47,031,40078,39321,38106,22.1,17.3,21.6,18.6,9.9,5.5
47,033,36556,37945,34138,19.8,19.3,24.9,24.5,12.8,6.9
47,035,36813,36214,35861,17.9,17.1,23.7,21.5,10.7,6.2
47,037,45668,43825,42202,20,16.5,24.2,21,8.9,4.2
47,039,30445,35134,31947,20.4,19.5,22.3,20.5,12.3,6.5
47,041,34863,35726,35123,20.8,17.2,25.9,18.8,9.7,5.4
47,043,44554,43353,43871,14,12.2,19.8,16.2,9.8,4.6
47,045,36856,36735,36805,20.5,19.5,19.1,14.1,12.5,5.8
47,047,56729,53935,47237,12.8,14.8,17.7,22.3,10.7,6.3
47,049,29642,29088,27232,24.4,25.2,22.7,19.1,11.5,6.6
47,051,40983,40247,40651,14.8,15.5,19.2,18.5,10.1,5.7
47,053,35947,35711,33701,18.6,21.5,20.2,18.3,13.2,7.7
47,055,37860,35466,37648,17.5,15,20.4,17,12.7,7.1
47,057,30623,33291,32550,20.1,19,22.9,19.8,12.9,5.8
47,059,36867,34649,34830,22.6,17.4,21.7,18.2,13.4,7.8
47,061,26529,27494,27121,30.3,29.6,21.5,17.6,11.9,8
47,063,39807,38711,37276,20.6,17.7,24.7,21.5,10.9,5.7
47,065,45408,44132,42032,15.6,13.9,20.3,18.5,8.6,4.4
47,067,23125,24891,22850,30.9,33.4,22,14.3,16,7
47,069,32539,31747,32877,26.6,23.2,20.8,15,13.2,7.2
47,071,30732,31883,29838,23.3,19.6,22.2,16.4,11.4,6.2
47,073,35392,37164,35027,18.8,17.7,19.2,15.3,9.5,5.8
47,075,32414,34310,30213,23.6,26.2,23.1,15.1,15.1,7.7
47,077,38887,36347,36910,17.5,16.1,20.2,16.3,15.5,6.6
47,079,36836,36247,34252,20.3,18.9,21.1,18.1,12,7.2
47,081,42075,35948,34667,19.7,20.4,21.6,20.4,11.6,5.3
47,083,33738,35739,34996,19.7,20.9,22.2,22.2,10.6,7.5
47,085,41486,38300,39834,16.6,14.4,20.2,17.8,10.9,6.3
47,087,32722,31093,30302,21.7,22.5,22.2,20.8,11,6.7
47,089,38239,37279,37773,16.7,17,21.7,18.5,12.1,5.7
47,091,29949,29219,27516,26.4,25.3,20.8,16,13.2,6.7
47,093,46759,44074,44120,12.9,14.2,17.8,18.5,7.5,3.9
47,095,24700,27142,25856,40.4,31.7,19.7,15,10.8,7
47,097,32894,32741,31477,23.9,24,21.6,12.7,15.9,8
47,099,34985,34637,32718,18.2,20.1,22.9,17.4,14.3,11.3
47,101,35000,33495,33795,20.5,18.3,24,17.2,15,7.2
47,103,42962,41022,39717,17.1,14.9,19,17.7,6.5,4.2
47,105,49343,47206,46934,14.3,12,20.6,18.6,8.2,4.4
47,107,37146,38183,36256,18.6,16.1,20.5,16.9,12.4,5.6
47,109,34777,33139,33476,21.9,21.5,21.4,15.9,12.3,6.1
47,111,33087,33036,33198,22.7,19.2,26.2,18.5,10,6.8
47,113,40178,40670,38765,19.5,18.5,20.3,17.3,10.1,5.4
47,115,38785,37672,36235,21.9,18.1,20.9,15.9,10.6,5.7
47,117,40435,40052,38878,14.7,13.9,22.8,16.9,16.4,6.3
47,119,46278,45445,45715,14.3,13,19.9,17.2,14.1,5.4
47,121,33506,36584,34608,22.1,21.4,20.2,17.6,12.7,6.8
47,123,36209,35833,37088,19.4,17.4,22.8,17.5,13.5,5.7
47,125,48930,47258,47223,15.7,14.1,18,18.3,9,4.8
47,127,44433,45066,44707,13.6,11.7,18.6,22.9,9.2,4.7
47,129,36772,35322,32399,20.3,20,20.4,17.8,11.3,6.6
47,131,39543,38530,37604,16,15.1,20.4,16.3,9.7,5.6
47,133,34347,33230,31543,19.3,19.7,21.5,17,10.3,6.6
47,135,31776,31486,31329,21.4,19,25,19.5,15.9,6.5
47,137,30193,30016,28637,20.3,19.5,25.9,23.2,14.4,8.5
47,139,34027,35083,33463,20,16.7,21.7,20.3,11.4,5.6
47,141,35185,35225,35336,21.5,17.9,23.2,21.9,9,5.7
47,143,36761,36308,34442,20.6,18.4,21.8,15.3,12.5,6.1
47,145,42698,42620,40829,15.2,13.9,17.3,16.4,8,5.4
47,147,50820,51074,46503,12.7,11,21.3,20.4,8.7,4.4
47,149,53770,51815,48924,14.4,12.3,19.6,17.9,8.7,4
47,151,28728,29792,27432,27,24.9,22.6,14.6,19,6.8
47,153,33850,38082,36916,22,17.9,21.9,19.8,10.7,4.6
47,155,41476,39349,39394,16.5,14.5,26.8,21.2,10.4,5.4
47,157,44705,43859,41274,20.4,18.6,22.7,19.2,10.1,5.7
47,159,43200,39330,42203,20.3,14.5,21.2,16.6,10.4,5.7
47,161,40214,40329,38072,15.3,15.8,20.5,21.8,12.2,7.8
47,163,39957,36337,36801,18,16.4,18.9,17.6,8.5,4.5
47,165,54916,48502,53083,13.3,10.8,19.4,16.4,8.7,4.1
47,167,49378,47824,46084,13.6,16.4,18.4,18.5,10.8,5.6
47,169,44205,35824,37141,16.9,14.7,22.1,19.9,10.4,6
47,171,34387,35976,35168,17.3,16.3,19.9,14.9,10.3,6.2
47,173,30143,32533,31728,26.4,20.4,23.1,18.6,9.3,4.8
47,175,29087,31455,30365,22.1,19.2,22.3,18.2,13.3,8
47,177,34946,33265,33289,26.4,18.6,28,21,11.3,9
47,179,41256,41702,37416,17.8,15.5,18.3,18.7,8.4,4.5
47,181,34993,32334,28924,22.1,19.1,22.5,19.9,12.7,10.4
47,183,32358,34782,34035,21.6,19.9,22.6,20.9,11.6,6.8
47,185,33865,33251,32879,21,16.5,22.4,17.5,11.9,9
47,187,87832,82273,81898,6.4,5.3,10.7,15.8,6.9,3.5
47,189,60678,56270,59825,10,8.2,15.8,17.1,8.2,4.4
48,001,40378,40482,35729,20.9,19.3,30.7,25.9,9.5,5.9
48,003,48699,51339,42257,13.5,14.7,31.9,29.4,6,3.5
48,005,39148,38954,39342,19,15.4,31.3,26.6,8.1,4.7
48,007,42179,38516,35808,22.3,21.2,31.1,35.1,8.5,4.8
48,009,50891,51895,41951,11.1,8.9,28.6,29.2,6,3.5
48,011,60530,48738,44063,8.8,11.3,23.7,27.7,4.9,3.6
48,013,42927,42439,39749,20.4,19.7,33.2,30.4,8,4.7
48,015,53263,50154,46603,12.5,11.5,27.8,29.7,7.9,4.2
48,017,42375,35476,31507,18.8,18.9,41.9,39,7.4,5.2
48,019,44352,46678,44656,16.5,13.2,29,34.6,7.2,4.2
48,021,51829,49812,50304,15.5,11.7,31,26.8,8.3,4.6
48,023,33459,32111,28292,19.3,18.1,31.2,23.8,6.4,4.3
48,025,40278,36462,32014,27.3,27.7,28.8,28.6,8.8,6.4
48,027,48618,49338,42849,13.2,12.9,24.6,26.2,7.6,5.1
48,029,47048,47724,42833,17,16.6,28.4,27.3,7.5,4.7
48,031,46128,46981,49072,12.7,12.5,29.3,35,6.2,4
48,033,58409,47938,38329,11.9,9.6,21,38.6,5,4.3
48,035,45288,40732,41289,17.5,15.2,32.4,28.2,8.7,5
48,037,42550,42272,38658,18.7,17,26.6,21.1,8.2,5.4
48,039,65607,64242,56805,12.1,12.1,25.3,26,8.9,4.9
48,041,37898,37468,35563,30.8,27,25.4,45.4,6.4,4
48,043,35799,37200,30743,14.7,19.5,32.5,39.9,5,3.4
48,045,34196,35931,33181,16.4,16.4,44.4,44.4,6.6,5
48,047,19959,26027,22392,33,35.1,33,26.4,9.8,6.3
48,049,38832,37512,35853,18.8,19.5,31.1,24.3,7.2,4.5
48,051,43185,41273,37942,15.2,18.7,31.5,28.4,7.2,4.1
48,053,48187,49195,45984,14.6,14.1,33.8,31.8,6.1,4.1
48,055,41594,41749,39268,17.3,15.4,33,29.8,8.8,4.9
48,057,43258,42745,39070,19.4,18.5,29.7,28,8.8,4.9
48,059,44596,40614,37043,15.4,14.2,27.6,28,6,4
48,061,31264,31624,27877,35.8,35.6,49.6,44.9,11.3,6.6
48,063,36029,37704,34770,21.3,23.8,34.8,29.7,8.8,5.1
48,065,56106,51311,44722,8.4,8.8,19.5,27.6,5.1,3.6
48,067,36360,34556,34667,20.4,19.1,26.2,22.3,11.1,6
48,069,35087,35973,33816,20.2,21.3,44,38.5,5.9,5
48,071,66764,69491,58221,10.6,11.9,23.7,24.2,9.3,5.1
48,073,36966,34910,34199,24.7,18.4,36.1,30.5,9.3,5.4
48,075,42004,35171,30924,22.8,26.7,31,28,6.4,5.8
48,077,50881,47434,43474,12.5,11.4,26.5,25.2,6.6,3.9
48,079,37446,35496,30541,20.5,29.9,41,37.2,8.3,6.4
48,081,38702,35754,31831,13.2,14.5,35.6,32.1,7.2,5.7
48,083,26951,30637,28182,21.1,20.6,35.5,29.5,7.1,4.4
48,085,80504,77862,74681,7.7,6,19.9,20.1,7.3,4.3
48,087,39712,32949,30515,18.9,20.4,43.4,41,5,4.4
48,089,41145,41395,36222,17.3,15.4,32.8,32.6,7.3,4.4
48,091,64752,61573,58702,11.9,10.7,23.6,23.9,6.9,4.1
48,093,35218,34878,31889,20.7,20.1,40,34.5,6.7,4.6
48,095,49063,33711,33636,28.4,22.6,30.5,31,8.7,5.7
48,097,48899,45428,44047,15.1,14.4,33.2,30.4,6.4,3.9
48,099,47374,45431,41665,12.4,16.3,26.3,27.6,8.6,6.5
48,101,33859,31892,27718,20.4,20.8,42.3,41.4,5.9,5.4
48,103,50425,50356,42052,9.9,10.5,30.9,31.6,8.2,4.5
48,105,50653,42329,36535,15.8,17.3,36.8,37.4,6.7,3.6
48,107,36301,33332,30682,27.1,25.5,33.5,34.8,8.3,5.4
48,109,35500,30666,26168,26.2,28.3,43.5,44.1,4.3,3.2
48,111,47073,37454,31885,15.1,15.6,40.6,37.3,5.5,3.5
48,113,47974,46909,44894,19,16.5,37,33.3,8.8,5.1
48,115,33623,33938,29719,25.7,23.6,34.2,28.1,8.1,6.8
48,117,41127,36638,33385,20.6,19.7,41,34.6,5.7,4.4
48,119,37908,36193,33441,17.7,18.5,31,27.2,8.9,5.1
48,121,70622,68671,67078,8.1,8.1,21,20.9,7.3,4.2
48,123,40668,36611,32910,21.3,21,29.4,26.8,7.8,4.4
48,125,33813,32669,28598,21.4,23,36.1,35.1,10.1,4.4
48,127,25882,29685,25656,31,32.2,35.5,28.6,9.2,7.8
48,129,46130,34967,33208,17,18.7,38,34.7,6.4,4.8
48,131,30493,30365,26420,26.9,29.7,29.7,25.2,11,5.4
48,133,32452,32913,31426,22.4,21,33.6,28.4,7.9,4.9
48,135,45815,42339,39191,19.6,18.4,35.1,30,7.8,3.9
48,137,40163,32643,27971,25.3,26.6,39.6,49.4,7.4,4.5
48,139,60877,57929,54974,11.5,11.7,28.5,25.8,8.3,5
48,141,36333,36064,32354,24.6,27.4,41.6,40.2,9.8,6.7
48,143,39200,38068,35311,18.5,17.8,35.8,37.3,6.6,4.1
48,145,31083,30576,29861,25.3,24.4,33,29.6,9.5,6.3
48,147,44551,40891,39536,16.2,16.1,30,25.8,9.3,6.1
48,149,45450,45123,40001,13,12.9,28.1,30.5,6,3.8
48,151,41458,35794,32385,14.6,16.7,30.3,35.1,6.5,4.2
48,153,35240,33345,30298,21,22.5,34.5,30.3,8.2,6.1
48,155,30417,31479,27503,18.2,18.2,37.4,35.1,6.2,4.4
48,157,79845,76758,74815,9,7.7,23.1,24.9,7.8,4.7
48,159,45625,40579,37942,15.9,14.8,29.4,28.5,7.6,4.3
48,161,44560,42266,38206,18.1,15.7,28.3,28.1,6.6,4
48,163,35940,30820,27936,35.3,27.9,32.7,28.9,7.9,5.6
48,165,46393,39111,36504,18.8,18.9,44.9,40,6.5,4.7
48,167,58317,57124,52176,13,14,25.6,25.2,9.2,5
48,169,35750,38400,32201,27.4,22.4,32.8,33,6.9,4.2
48,171,52682,47216,45386,12.1,10.2,31.2,35.7,4.8,3.3
48,173,61184,54354,45741,11.2,12.2,29.7,40.4,5.2,4.6
48,175,51786,42646,40044,15.5,15.2,25.3,29.4,7.1,4.1
48,177,37094,34166,32651,20.8,19.5,38,33.8,6.1,4.2
48,179,40442,42701,37539,15.4,14.3,33,27.5,7.3,4
48,181,46875,44356,42839,14.9,14.3,31.7,26.4,8.4,4.9
48,183,43367,41623,39923,20.5,16.7,30.2,25.5,7.4,4.6
48,185,39429,39959,37730,19.7,17.9,31.9,30.2,8.8,5.4
48,187,61274,58799,52635,11.4,11.3,26.1,25.7,6.8,4.4
48,189,36509,35640,33123,20.3,20.5,33.2,30.5,7,5.3
48,191,29219,29302,25695,24.1,26.8,45.8,45.2,9.1,6.1
48,193,40808,38179,35162,16.2,16.6,33.7,31.6,6.2,4.2
48,195,52239,43338,39363,14.3,14.8,36.5,38,4.7,3.8
48,197,36295,33640,32290,22.9,17.2,31.1,26.5,6.9,4.1
48,199,52755,49556,46127,13,13.9,24.3,22.6,9.4,5.4
48,201,51444,50437,47159,18.7,16.4,35.4,37.6,8.5,5
48,203,44425,44506,39991,17.3,18.3,30,27.8,8.6,5.2
48,205,66583,57589,46834,11.9,10.7,27.7,26.1,5.1,4.2
48,207,35295,30845,27540,25.5,25.1,36.7,35.2,5.4,4
48,209,56353,57051,52703,14.4,14.7,26.7,27.8,6.9,4.2
48,211,62159,55391,45850,9.2,8.7,28.5,32.6,3.2,2.8
48,213,39779,37137,35135,19.3,18,34.2,28.7,8.5,5.3
48,215,31879,33070,28538,33.4,36.7,51.9,40,12.1,7.4
48,217,39293,38583,37296,17.1,15.7,32.2,32.1,8.1,5.6
48,219,46430,40334,36739,19.1,18.8,32.6,30.7,6.3,4.3
48,221,54882,52633,52019,11.9,10.4,27.6,27.6,7.5,5
48,223,41642,40446,36597,18,15.8,35.7,31,6.8,4.2
48,225,31929,33198,29380,23.7,28.1,34.1,27.4,10,6.2
48,227,39574,39022,35812,22.9,20.4,29.2,25.8,7.5,5
48,229,22647,26993,23096,29.5,31.2,47.8,50.6,6.1,7.4
48,231,43101,41841,38088,20,16.9,30.6,26.7,8.4,5.1
48,233,42213,46035,41040,13.4,13.4,29.6,26.9,7.2,4.6
48,235,48833,52857,41905,9.6,9.5,30.3,31.1,4.9,3.6
48,237,46801,41510,39275,15.5,13.9,30.3,28.4,6,4.3
48,239,47483,42097,39019,16.2,14.6,27.9,28,7.1,4.7
48,241,38062,37495,33703,19.5,20.4,29.7,24.2,11.4,6.4
48,243,43750,46122,36431,12.1,13.4,32.6,47.7,5.5,4.1
48,245,42293,39756,38484,22.6,20.4,32.5,28.2,10.9,6.2
48,247,40000,34077,31809,24.8,24.2,37.4,28.5,7.8,4.4
48,249,37020,36404,34925,21.6,22.1,29.9,30.2,8.3,4.8
48,251,54954,52360,50665,12.8,9.9,29.5,26.4,8.4,4.6
48,253,39568,35193,35309,24.3,21,30.5,24.8,7.5,5.5
48,255,39611,34970,30967,26.3,26,28.2,28.2,9.2,6.2
48,257,58555,56899,51897,11.9,12.6,28.3,26.2,8.7,5
48,259,66655,68301,60176,10,8.7,21.8,28.6,6.1,3.9
48,261,48333,33502,27201,12.5,14.6,29.5,43.4,5.5,2.8
48,263,47750,37318,35767,11.2,13.2,26.2,35.4,5.9,4.6
48,265,43072,42064,40342,15.6,15.3,31.6,30,6.3,4.1
48,267,43429,36126,33799,18.6,17.8,37.7,36,6.4,4
48,269,61563,48003,38546,12.5,15.7,20.5,32.8,6.3,5
48,271,24388,35725,32089,24.7,21.9,33.5,35.8,9.5,6
48,273,36571,37418,32232,24.6,30.5,31.2,31.5,7.2,4.7
48,275,32055,31054,30727,22.3,22.8,37.4,36.8,6,4.2
48,277,38015,38852,34393,18.4,18.5,29.4,23.5,9,5.5
48,279,35458,34251,32094,21.6,19.4,36.9,32.7,7.1,4.8
48,281,46378,47772,42727,15.3,13.7,32.1,30.3,6.6,4.2
48,283,30144,28834,26035,34.4,29.3,36.3,26.1,8.4,5.3
48,285,41429,39468,35706,14.5,13.8,28.9,27.8,6.6,3.7
48,287,46986,45661,41928,13.1,11.9,33.8,28.3,6.5,4.1
48,289,40355,40847,36756,14.4,14,31.2,32.2,7.8,5
48,291,45929,46770,41579,18.8,14.4,31.3,28.5,11.1,5.6
48,293,42140,37438,35922,19,17,30.7,26,6.9,4.8
48,295,52566,46347,37643,13.3,16.3,33.8,37.4,5.7,3.5
48,297,43719,39091,36306,18.6,19.7,27.5,30.6,6.6,4.8
48,299,41969,40102,39773,15.8,13.2,26.6,26.7,7.6,4.8
48,301,83889,50188,38623,14.5,20,27.6,33.3,8.9,10.8
48,303,42562,41757,37403,20.8,18.7,26.8,32.8,6.3,4
48,305,43672,36145,30873,19.7,20.3,34.2,33.6,7.1,5.7
48,307,34459,32469,30445,22.2,23.3,33.9,30.3,6.9,4.6
48,309,40672,39620,36773,21.3,19.2,29,31.6,7.2,4.8
48,311,41453,44541,36843,11.9,15.7,23,42.1,5.1,6
48,313,37207,35189,34889,23.3,20.5,38,32.1,8,5.3
48,315,29943,32173,28401,23.7,26.1,30.9,27.6,10.3,5.4
48,317,38111,44863,33832,16.2,17.7,30.2,32.7,5.7,4.3
48,319,38702,38802,36511,16.2,15.6,33.4,45.3,5.1,3.1
48,321,43205,39874,36124,19.9,23.4,33.9,31.8,11.2,7.2
48,323,28813,27710,25542,39.9,36.6,45.7,39,15.2,13
48,325,49138,47099,43825,17.5,15.5,30,29,7.4,4.6
48,327,40996,30277,27327,24,23,42.5,43.6,7.1,4.3
48,329,54945,53482,45682,14.4,14.4,29,28.1,5.3,3.4
48,331,39035,36799,34306,19.8,19,31.4,28,10.2,4.8
48,333,31895,36108,34088,17.2,18.1,36.5,35.5,5.9,4.2
48,335,37260,34877,30264,23.3,25.9,27.7,29,8.2,6.2
48,337,42482,42415,37756,16.1,14.8,30.8,27.3,7.1,4.2
48,339,65620,65483,60394,11.5,11.2,25.4,27.5,7.5,4.4
48,341,44216,44680,39106,15,14.5,37.9,36.5,5.1,3.5
48,343,38843,34451,35018,19.2,18.2,27.8,22.5,12.8,5.5
48,345,34081,35672,32042,16.7,17.6,33.5,36,5.3,4.2
48,347,33189,35854,31669,25.5,23.8,34.4,34.2,6.7,4.8
48,349,41654,37864,36334,21.5,17.9,35.5,30.8,8.7,5.6
48,351,37452,36429,30570,23.3,22.9,27.4,26,13.2,7.4
48,353,37102,33981,30282,20.1,23.3,30,24,6.9,4.4
48,355,43280,41899,37477,20,21.8,29.5,27.2,7.6,4.9
48,357,49309,50979,44517,12.7,12.3,37.6,34.6,5.1,3.1
48,359,51111,43739,37092,13.4,15.8,26.7,32.3,5.7,4.1
48,361,47914,45264,41959,15.1,15.8,26,18.8,11,6
48,363,41095,39595,35377,16.8,16.6,32.6,28.8,7.9,4.3
48,365,45622,48621,38804,13.8,14.2,26.1,25.9,7.3,4.4
48,367,61340,57092,53885,12,9.1,25.3,25.2,7.6,4.6
48,369,39753,38619,32126,14.9,16.1,40.2,38.9,5,4
48,371,38125,39118,32528,22.1,22.2,34.4,37.4,6.3,4.8
48,373,33325,38747,33971,19.6,22.8,34.4,28.4,9.7,6.2
48,375,36766,35323,32697,24.5,24.2,36.9,27,6.6,4.3
48,377,29513,30357,24520,23.6,26.8,47,44,17.4,10.7
48,379,42491,40966,38728,16.7,15.2,33.6,33.1,8.9,4.9
48,381,56041,57862,51476,8.7,9.2,24.1,24.6,4.8,3.3
48,383,54224,48667,44886,11.7,12.1,39,37.1,4,2.5
48,385,29186,31490,30032,24.1,22.8,38.8,36.9,6.7,5.1
48,387,37047,32128,29744,19.2,21.2,27.7,23.5,11,5.6
48,389,32593,32623,27219,32.2,28.4,35.6,31.4,11.5,6.4
48,391,42949,39582,36755,17.8,16.1,28.1,27.1,6.8,4.8
48,393,52500,58372,52140,6.9,7.2,21.3,29.7,4.6,3.2
48,395,38393,36935,34208,21.6,21.5,31.6,28.7,8.9,4.9
48,397,78032,81113,75477,6.4,4.9,21.5,26,7.4,4.5
48,399,37823,32628,30765,23.1,20.9,31.8,29.2,9,5.6
